latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
26.045692,119.24508,3.0,28800,Asia/Singapore,GMT+8

time,temperature_2m (°C),relative_humidity_2m (%),apparent_temperature (°C),precipitation (mm),weather_code (wmo code),cloud_cover (%),wind_speed_10m (km/h),wind_direction_10m (°),shortwave_radiation (W/m²),is_day ()
2024-12-05T03:00,12.6,100,12.8,0.00,3,99,4.7,274,0.0,0
2024-12-05T04:00,12.4,100,12.4,0.00,3,99,5.1,287,0.0,0
2024-12-05T05:00,12.2,100,12.0,0.00,3,100,6.4,288,0.0,0
2024-12-05T06:00,12.5,99,12.4,0.00,3,100,5.6,291,0.0,0
2024-12-05T07:00,12.6,98,12.5,0.00,3,100,5.4,300,3.0,1
2024-12-05T08:00,13.4,92,13.4,0.00,3,100,4.8,297,51.0,1
2024-12-05T09:00,16.1,80,16.5,0.00,0,12,3.5,294,246.0,1
2024-12-05T10:00,18.2,68,18.7,0.00,0,1,1.3,286,433.0,1
2024-12-05T11:00,19.7,63,20.1,0.00,0,11,3.1,103,563.0,1
2024-12-05T12:00,20.7,60,21.0,0.00,2,54,3.9,106,543.0,1
2024-12-05T13:00,21.0,59,21.5,0.00,3,99,2.0,90,442.0,1
2024-12-05T14:00,20.5,59,20.6,0.00,2,55,4.9,114,280.0,1
2024-12-05T15:00,20.5,61,20.0,0.00,1,26,8.9,119,318.0,1
2024-12-05T16:00,19.5,66,19.2,0.00,1,27,8.5,122,204.0,1
2024-12-05T17:00,17.9,76,18.3,0.00,0,10,5.2,124,74.0,1
2024-12-05T18:00,16.5,82,17.1,0.00,0,15,3.5,141,1.0,0
2024-12-05T19:00,15.8,86,16.5,0.00,1,20,3.1,140,0.0,0
2024-12-05T20:00,15.3,88,16.2,0.00,1,28,1.0,158,0.0,0
2024-12-05T21:00,15.0,91,16.1,0.00,1,42,0.4,243,0.0,0
2024-12-05T22:00,14.5,94,15.4,0.00,1,38,1.6,270,0.0,0
2024-12-05T23:00,14.5,96,15.3,0.00,2,63,3.1,280,0.0,0
2024-12-06T00:00,14.6,96,15.3,0.00,3,97,4.4,277,0.0,0
2024-12-06T01:00,14.6,96,15.5,0.00,3,100,2.9,266,0.0,0
2024-12-06T02:00,14.9,95,15.8,0.00,3,89,2.9,270,0.0,0
2024-12-06T03:00,14.6,95,15.4,0.00,3,99,3.3,279,0.0,0
2024-12-06T04:00,14.6,95,15.4,0.00,3,100,3.5,298,0.0,0
2024-12-06T05:00,14.7,95,15.6,0.00,3,100,2.6,295,0.0,0
2024-12-06T06:00,14.3,95,15.2,0.00,3,100,1.6,297,0.0,0
2024-12-06T07:00,13.9,97,14.6,0.00,2,55,2.9,317,4.0,1
2024-12-06T08:00,14.8,94,15.7,0.00,1,44,2.2,346,88.0,1
2024-12-06T09:00,17.5,80,18.4,0.00,1,30,2.1,15,255.0,1
2024-12-06T10:00,18.6,74,19.0,0.00,3,100,5.8,70,380.0,1
2024-12-06T11:00,19.0,71,19.2,0.00,3,100,5.8,81,299.0,1
2024-12-06T12:00,19.0,70,19.4,0.10,51,100,5.6,88,251.0,1
2024-12-06T13:00,19.2,70,19.5,0.10,51,100,5.7,101,283.0,1
2024-12-06T14:00,19.2,70,19.2,0.00,3,96,7.8,109,255.0,1
2024-12-06T15:00,18.9,70,18.6,0.00,1,26,9.2,107,230.0,1
2024-12-06T16:00,18.1,73,17.8,0.00,1,49,9.0,103,202.0,1
2024-12-06T17:00,16.8,79,16.6,0.00,3,98,7.8,109,57.0,1
2024-12-06T18:00,16.0,81,16.0,0.00,3,100,6.0,115,0.0,0
2024-12-06T19:00,15.6,82,15.9,0.00,3,100,3.4,115,0.0,0
2024-12-06T20:00,15.4,83,15.9,0.00,3,100,2.4,103,0.0,0
2024-12-06T21:00,15.5,85,16.0,0.00,3,100,3.0,123,0.0,0
2024-12-06T22:00,15.4,85,15.9,0.00,3,100,2.4,103,0.0,0
2024-12-06T23:00,15.2,85,15.8,0.00,3,100,1.7,122,0.0,0
2024-12-07T00:00,15.1,86,15.8,0.10,51,100,0.9,191,0.0,0
2024-12-07T01:00,14.6,88,15.2,0.10,51,97,2.3,184,0.0,0
2024-12-07T02:00,14.4,90,15.0,0.10,51,76,1.6,207,0.0,0
2024-12-07T03:00,13.9,90,14.4,0.00,2,50,1.5,166,0.0,0
2024-12-07T04:00,13.4,92,13.9,0.00,1,46,1.5,150,0.0,0
2024-12-07T05:00,12.8,96,13.0,0.00,2,68,2.8,125,0.0,0
2024-12-07T06:00,12.9,96,13.5,0.00,3,100,0.7,180,0.0,0
2024-12-07T07:00,13.6,93,14.0,0.00,3,100,2.0,185,2.0,1
2024-12-07T08:00,14.0,89,14.1,0.00,3,100,3.6,153,44.0,1
2024-12-07T09:00,15.3,83,15.5,0.00,3,100,4.0,108,110.0,1
2024-12-07T10:00,16.1,78,16.4,0.00,3,100,3.4,72,170.0,1
2024-12-07T11:00,17.0,74,17.3,0.00,3,100,3.3,49,216.0,1
2024-12-07T12:00,17.5,72,17.6,0.00,3,100,4.5,7,170.0,1
2024-12-07T13:00,17.8,71,17.9,0.00,3,100,4.1,45,151.0,1
2024-12-07T14:00,17.9,70,17.8,0.00,3,100,5.2,65,139.0,1
2024-12-07T15:00,17.2,73,17.1,0.00,3,100,5.9,90,79.0,1
2024-12-07T16:00,16.7,74,16.4,0.00,3,100,6.4,108,57.0,1
2024-12-07T17:00,15.8,75,15.3,0.00,3,100,6.8,108,25.0,1
2024-12-07T18:00,14.9,76,14.3,0.00,3,99,5.4,116,0.0,0
2024-12-07T19:00,14.4,76,14.0,0.00,3,100,3.3,119,0.0,0
2024-12-07T20:00,14.2,78,14.0,0.00,3,100,1.9,124,0.0,0
2024-12-07T21:00,14.5,78,14.6,0.00,3,100,0.7,194,0.0,0
2024-12-07T22:00,14.3,81,14.3,0.00,3,100,2.3,360,0.0,0
2024-12-07T23:00,14.1,75,13.3,0.00,3,100,4.9,24,0.0,0
2024-12-08T00:00,13.6,68,12.3,0.00,3,100,5.4,30,0.0,0
2024-12-08T01:00,13.2,64,11.6,0.00,3,100,4.9,39,0.0,0
2024-12-08T02:00,12.8,63,10.9,0.00,3,100,6.4,16,0.0,0
2024-12-08T03:00,12.4,64,10.5,0.00,3,100,6.1,23,0.0,0
2024-12-08T04:00,12.2,62,10.0,0.00,3,100,7.3,28,0.0,0
2024-12-08T05:00,11.7,62,9.4,0.00,3,100,7.0,32,0.0,0
2024-12-08T06:00,11.2,63,9.0,0.00,1,24,6.5,8,0.0,0
2024-12-08T07:00,10.4,68,8.6,0.00,3,81,4.1,358,4.0,1
2024-12-08T08:00,11.4,63,9.5,0.00,3,95,4.3,358,84.0,1
2024-12-08T09:00,12.4,61,10.3,0.00,3,100,6.1,34,99.0,1
2024-12-08T10:00,12.6,60,10.4,0.00,3,99,6.4,54,113.0,1
2024-12-08T11:00,13.1,59,10.9,0.00,3,100,7.6,59,252.0,1
2024-12-08T12:00,13.6,58,11.2,0.00,3,100,8.9,62,292.0,1
2024-12-08T13:00,13.4,59,11.2,0.00,3,100,7.7,65,187.0,1
2024-12-08T14:00,13.6,58,11.4,0.00,3,100,7.2,71,200.0,1
2024-12-08T15:00,13.9,58,11.5,0.00,3,100,8.6,78,186.0,1
2024-12-08T16:00,13.4,60,10.8,0.00,3,100,10.1,92,126.0,1
2024-12-08T17:00,12.6,63,10.4,0.00,3,100,8.5,88,31.0,1
2024-12-08T18:00,12.2,66,10.0,0.00,3,100,8.2,80,0.0,0
2024-12-08T19:00,12.0,66,10.1,0.00,3,100,5.9,63,0.0,0
2024-12-08T20:00,11.7,66,9.9,0.00,3,100,5.0,49,0.0,0
2024-12-08T21:00,11.9,65,10.2,0.00,3,100,4.4,32,0.0,0
2024-12-08T22:00,11.9,64,10.0,0.00,3,100,5.3,24,0.0,0
2024-12-08T23:00,11.6,66,9.8,0.00,3,100,5.1,6,0.0,0
2024-12-09T00:00,11.4,66,9.4,0.00,3,100,5.6,4,0.0,0
2024-12-09T01:00,11.0,67,8.9,0.00,3,82,5.8,356,0.0,0
2024-12-09T02:00,10.6,66,8.4,0.00,2,63,5.9,349,0.0,0
2024-12-09T03:00,10.1,67,8.0,0.00,2,59,4.8,349,0.0,0
2024-12-09T04:00,9.9,66,7.8,0.00,1,45,4.0,339,0.0,0
2024-12-09T05:00,9.6,66,7.5,0.00,1,43,3.9,332,0.0,0
2024-12-09T06:00,9.1,69,7.2,0.00,1,35,3.6,319,0.0,0
2024-12-09T07:00,9.0,71,7.2,0.00,1,38,3.1,320,3.0,1
2024-12-09T08:00,10.1,66,8.2,0.00,2,66,3.9,313,90.0,1
2024-12-09T09:00,11.8,64,10.0,0.00,3,100,4.0,291,140.0,1
2024-12-09T10:00,13.5,56,11.8,0.00,3,98,2.9,330,326.0,1
2024-12-09T11:00,14.9,56,13.5,0.00,3,97,3.2,56,499.0,1
2024-12-09T12:00,15.7,57,14.3,0.00,3,98,4.7,83,499.0,1
2024-12-09T13:00,16.4,58,15.0,0.00,3,98,5.6,97,523.0,1
2024-12-09T14:00,16.7,60,15.1,0.00,3,92,9.1,98,423.0,1
2024-12-09T15:00,16.1,63,14.3,0.00,3,92,10.7,98,322.0,1
2024-12-09T16:00,15.2,66,13.6,0.00,3,100,9.4,95,173.0,1
2024-12-09T17:00,14.5,71,13.4,0.00,3,100,6.2,100,39.0,1
2024-12-09T18:00,13.9,76,13.3,0.00,3,100,3.6,90,0.0,0
2024-12-09T19:00,13.7,78,13.4,0.00,3,100,2.1,31,0.0,0
2024-12-09T20:00,13.4,78,13.0,0.00,3,100,2.2,336,0.0,0
2024-12-09T21:00,13.6,78,13.3,0.00,3,100,1.9,326,0.0,0
2024-12-09T22:00,13.6,77,13.0,0.00,3,91,3.4,317,0.0,0
2024-12-09T23:00,13.1,81,12.5,0.00,3,100,3.5,294,0.0,0
2024-12-10T00:00,13.1,83,12.8,0.00,3,100,2.9,277,0.0,0
2024-12-10T01:00,12.9,81,12.5,0.00,3,100,2.5,274,0.0,0
2024-12-10T02:00,12.5,83,12.1,0.00,2,71,2.3,274,0.0,0
2024-12-10T03:00,12.2,83,11.8,0.00,1,45,1.3,278,0.0,0
2024-12-10T04:00,11.9,85,11.7,0.00,2,65,1.0,292,0.0,0
2024-12-10T05:00,12.1,87,11.8,0.00,3,100,1.9,287,0.0,0
2024-12-10T06:00,12.2,88,12.0,0.00,3,100,2.8,297,0.0,0
2024-12-10T07:00,12.4,89,12.1,0.00,3,100,3.2,308,2.0,1
2024-12-10T08:00,13.6,84,13.2,0.00,3,100,4.9,298,53.0,1
2024-12-10T09:00,14.8,78,14.6,0.00,2,73,3.1,294,102.0,1
2024-12-10T10:00,16.6,71,16.4,0.00,0,17,4.4,305,320.0,1
2024-12-10T11:00,18.6,67,18.7,0.00,3,100,4.4,55,492.0,1
2024-12-10T12:00,19.1,65,19.2,0.00,3,100,5.3,72,369.0,1
2024-12-10T13:00,19.0,67,19.1,0.00,3,100,5.8,86,236.0,1
2024-12-10T14:00,19.0,67,19.0,0.00,3,100,5.2,110,169.0,1
2024-12-10T15:00,19.0,68,19.2,0.00,3,100,4.7,113,155.0,1
2024-12-10T16:00,18.4,73,18.9,0.00,3,100,3.9,124,70.0,1
2024-12-10T17:00,17.6,77,18.3,0.00,3,100,3.4,155,29.0,1
2024-12-10T18:00,16.8,81,17.3,0.00,3,92,4.5,178,0.0,0
2024-12-10T19:00,16.0,85,16.8,0.00,3,100,2.7,238,0.0,0
2024-12-10T20:00,15.9,88,16.8,0.00,3,100,2.5,266,0.0,0
2024-12-10T21:00,16.0,87,17.0,0.00,3,100,2.1,285,0.0,0
2024-12-10T22:00,15.9,87,16.9,0.00,3,100,1.3,315,0.0,0
2024-12-10T23:00,15.5,88,16.3,0.00,3,100,2.4,318,0.0,0
2024-12-11T00:00,14.6,91,15.3,0.00,1,39,2.1,290,0.0,0
2024-12-11T01:00,14.1,92,14.6,0.00,1,41,2.4,283,0.0,0
2024-12-11T02:00,13.7,93,14.1,0.00,0,17,3.1,291,0.0,0
2024-12-11T03:00,13.1,95,13.4,0.00,0,10,2.7,266,0.0,0
2024-12-11T04:00,12.6,96,12.8,0.00,0,10,2.9,274,0.0,0
2024-12-11T05:00,12.1,97,12.2,0.00,0,17,3.5,279,0.0,0
2024-12-11T06:00,11.8,98,11.8,0.00,0,2,2.8,252,0.0,0
2024-12-11T07:00,11.6,100,11.6,0.00,0,1,2.8,259,3.0,1
2024-12-11T08:00,13.8,92,13.9,0.00,0,7,4.8,299,95.0,1
2024-12-11T09:00,16.6,83,17.3,0.00,1,27,3.3,306,258.0,1
2024-12-11T10:00,18.5,76,19.5,0.00,1,29,2.1,301,418.0,1
2024-12-11T11:00,19.9,71,21.1,0.00,1,43,1.7,18,532.0,1
2024-12-11T12:00,20.6,68,21.5,0.00,3,82,3.6,18,501.0,1
2024-12-11T13:00,21.3,63,21.8,0.00,1,42,5.2,335,392.0,1
2024-12-11T14:00,21.8,60,21.5,0.00,2,76,9.9,312,339.0,1
2024-12-11T15:00,20.4,65,19.3,0.00,2,71,15.7,302,246.0,1
2024-12-11T16:00,19.8,65,18.9,0.00,3,89,13.0,289,187.0,1
2024-12-11T17:00,18.5,73,19.1,0.00,3,100,3.5,291,44.0,1
2024-12-11T18:00,17.9,75,18.4,0.00,3,100,3.7,113,0.0,0
2024-12-11T19:00,16.7,84,16.8,0.20,51,100,8.3,112,0.0,0
2024-12-11T20:00,15.8,86,15.7,0.20,51,100,7.5,117,0.0,0
2024-12-11T21:00,16.0,83,15.9,0.30,51,100,7.8,103,0.0,0
2024-12-11T22:00,14.9,79,14.2,0.20,51,100,7.6,87,0.0,0
2024-12-11T23:00,14.1,77,13.5,0.10,51,100,4.7,130,0.0,0
2024-12-12T00:00,13.6,80,12.8,0.00,3,100,5.2,149,0.0,0
2024-12-12T01:00,13.1,81,12.4,0.00,3,100,4.7,140,0.0,0
2024-12-12T02:00,12.8,83,12.3,0.00,3,100,3.5,159,0.0,0
2024-12-12T03:00,12.7,85,12.2,0.00,3,100,4.0,190,0.0,0
2024-12-12T04:00,12.8,85,12.3,0.00,3,100,4.2,190,0.0,0
2024-12-12T05:00,12.8,83,12.2,0.00,3,100,3.9,156,0.0,0
2024-12-12T06:00,12.7,80,12.2,0.00,3,100,2.3,135,0.0,0
2024-12-12T07:00,12.8,77,12.1,0.00,3,100,2.2,66,1.0,1
2024-12-12T08:00,12.9,73,11.9,0.00,3,100,3.9,74,37.0,1
2024-12-12T09:00,13.4,73,12.2,0.00,3,100,5.6,86,95.0,1
2024-12-12T10:00,13.9,70,12.9,0.00,3,89,4.5,88,230.0,1
2024-12-12T11:00,15.0,65,13.9,0.00,3,88,4.9,82,409.0,1
2024-12-12T12:00,15.6,61,14.1,0.00,2,70,6.3,97,363.0,1
2024-12-12T13:00,16.1,59,14.6,0.00,2,68,7.1,105,446.0,1
2024-12-12T14:00,16.6,56,14.9,0.00,2,55,7.7,114,470.0,1
2024-12-12T15:00,16.1,57,14.1,0.00,1,30,9.4,114,372.0,1
2024-12-12T16:00,14.7,63,12.5,0.00,1,33,10.7,110,221.0,1
2024-12-12T17:00,13.2,70,11.6,0.00,1,42,7.4,104,70.0,1
2024-12-12T18:00,12.8,74,11.7,0.00,3,81,4.1,105,1.0,0
2024-12-12T19:00,12.6,77,12.1,0.00,3,100,1.0,68,0.0,0
2024-12-12T20:00,12.7,74,11.9,0.00,3,100,2.3,266,0.0,0
2024-12-12T21:00,13.1,76,12.4,0.00,3,96,2.5,278,0.0,0
2024-12-12T22:00,12.9,80,12.5,0.00,3,94,2.0,265,0.0,0
2024-12-12T23:00,13.1,80,12.9,0.00,2,61,1.4,247,0.0,0
2024-12-13T00:00,12.9,76,12.5,0.00,3,96,1.2,297,0.0,0
2024-12-13T01:00,12.6,77,12.0,0.00,3,96,2.2,312,0.0,0
2024-12-13T02:00,12.4,81,11.7,0.00,2,50,2.8,297,0.0,0
2024-12-13T03:00,12.0,84,11.4,0.00,1,36,3.0,295,0.0,0
2024-12-13T04:00,11.5,87,11.0,0.00,2,56,2.3,293,0.0,0
2024-12-13T05:00,11.6,89,11.0,0.00,3,98,3.6,288,0.0,0
2024-12-13T06:00,12.3,85,11.5,0.10,51,45,5.4,285,0.0,0
2024-12-13T07:00,11.6,86,10.7,0.00,2,56,4.6,281,2.0,1
2024-12-13T08:00,12.4,79,11.1,0.00,3,93,6.4,297,75.0,1
2024-12-13T09:00,13.2,79,12.2,0.00,3,100,6.7,306,165.0,1
2024-12-13T10:00,13.6,77,12.3,0.00,3,98,7.7,311,165.0,1
2024-12-13T11:00,14.6,71,13.0,0.00,3,99,9.8,313,319.0,1
2024-12-13T12:00,15.4,67,13.6,0.00,1,41,10.8,317,374.0,1
2024-12-13T13:00,15.8,63,13.6,0.00,1,46,12.5,314,421.0,1
2024-12-13T14:00,15.9,60,13.7,0.00,3,91,12.5,297,442.0,1
2024-12-13T15:00,15.8,59,13.5,0.00,3,97,12.3,284,314.0,1
2024-12-13T16:00,15.4,60,13.0,0.00,3,100,12.2,286,168.0,1
2024-12-13T17:00,14.6,65,13.5,0.00,3,100,4.6,301,41.0,1
2024-12-13T18:00,14.1,71,13.7,0.00,3,100,1.1,9,0.0,0
2024-12-13T19:00,13.6,67,12.6,0.00,3,100,2.1,285,0.0,0
2024-12-13T20:00,12.9,65,11.4,0.00,3,100,4.5,270,0.0,0
2024-12-13T21:00,11.9,70,10.0,0.00,3,100,6.3,277,0.0,0
2024-12-13T22:00,11.9,71,10.5,0.00,3,100,4.0,278,0.0,0
2024-12-13T23:00,11.9,71,10.5,0.00,3,100,4.2,301,0.0,0
2024-12-14T00:00,11.9,72,10.3,0.00,3,100,5.1,309,0.0,0
2024-12-14T01:00,11.7,73,10.3,0.00,3,96,4.8,323,0.0,0
2024-12-14T02:00,11.4,74,9.8,0.00,3,95,5.2,356,0.0,0
2024-12-14T03:00,10.9,72,9.0,0.00,3,90,6.3,15,0.0,0
2024-12-14T04:00,10.3,69,8.0,0.00,2,59,7.2,28,0.0,0
2024-12-14T05:00,9.8,67,7.3,0.00,1,44,6.9,31,0.0,0
2024-12-14T06:00,9.3,67,7.0,0.00,1,24,5.5,36,0.0,0
2024-12-14T07:00,8.6,68,6.5,0.00,0,10,4.0,32,2.0,1
2024-12-14T08:00,9.6,63,7.0,0.00,0,6,6.2,30,92.0,1
2024-12-14T09:00,10.6,57,7.9,0.00,3,100,7.2,53,159.0,1
2024-12-14T10:00,11.4,54,8.6,0.00,3,100,7.4,56,236.0,1
2024-12-14T11:00,12.1,54,9.6,0.00,3,92,6.1,34,284.0,1
2024-12-14T12:00,13.2,52,10.8,0.00,3,100,6.1,19,369.0,1
2024-12-14T13:00,14.1,50,12.1,0.00,3,100,3.2,3,379.0,1
2024-12-14T14:00,14.5,48,12.4,0.00,3,100,4.0,69,357.0,1
2024-12-14T15:00,13.9,48,10.6,0.00,3,100,11.9,104,272.0,1
2024-12-14T16:00,11.6,57,7.9,0.00,1,37,14.9,120,170.0,1
2024-12-14T17:00,10.4,63,7.9,0.00,0,17,6.9,110,82.0,1
2024-12-14T18:00,9.9,67,7.9,0.00,0,13,3.6,99,1.0,0
2024-12-14T19:00,9.4,67,7.5,0.00,1,24,2.8,79,0.0,0
2024-12-14T20:00,9.2,67,7.5,0.00,0,8,1.4,337,0.0,0
2024-12-14T21:00,9.7,70,7.8,0.00,1,23,3.5,325,0.0,0
2024-12-14T22:00,8.6,79,7.0,0.00,0,2,3.6,327,0.0,0
2024-12-14T23:00,8.1,86,6.5,0.00,0,0,4.0,339,0.0,0
2024-12-15T00:00,7.6,91,6.1,0.00,0,0,3.8,343,0.0,0
2024-12-15T01:00,7.1,95,5.7,0.00,0,0,3.5,339,0.0,0
2024-12-15T02:00,6.7,96,5.3,0.00,0,0,2.9,338,0.0,0
2024-12-15T03:00,6.4,99,5.1,0.00,0,5,2.2,336,0.0,0
2024-12-15T04:00,5.9,98,4.4,0.00,0,9,3.2,322,0.0,0
2024-12-15T05:00,5.7,97,4.0,0.00,0,12,3.7,309,0.0,0
2024-12-15T06:00,5.7,93,3.7,0.00,0,8,4.4,305,0.0,0
2024-12-15T07:00,5.7,87,3.5,0.00,0,3,4.8,301,2.0,1
2024-12-15T08:00,7.2,79,4.8,0.00,0,3,6.3,305,98.0,1
2024-12-15T09:00,8.8,74,6.8,0.00,0,6,4.3,315,279.0,1
2024-12-15T10:00,10.4,58,8.3,0.00,0,0,2.3,29,456.0,1
2024-12-15T11:00,11.6,48,9.3,0.00,0,0,3.6,63,586.0,1
2024-12-15T12:00,12.4,43,10.3,0.00,0,0,4.7,83,652.0,1
2024-12-15T13:00,13.1,41,10.8,0.00,0,0,5.5,103,649.0,1
2024-12-15T14:00,13.2,42,10.5,0.00,0,0,6.4,108,577.0,1
2024-12-15T15:00,13.1,44,10.2,0.00,0,0,7.1,105,443.0,1
2024-12-15T16:00,12.3,49,9.2,0.00,3,85,9.1,117,271.0,1
2024-12-15T17:00,10.9,58,7.9,0.00,3,94,9.6,123,57.0,1
2024-12-15T18:00,10.1,64,7.9,0.00,1,42,5.2,115,1.0,0
2024-12-15T19:00,9.5,68,7.8,0.00,0,4,1.8,96,0.0,0
2024-12-15T20:00,8.8,68,7.0,0.00,0,0,1.3,56,0.0,0
2024-12-15T21:00,8.6,70,6.8,0.00,0,1,1.7,41,0.0,0
2024-12-15T22:00,7.8,77,5.8,0.00,3,90,3.7,346,0.0,0
2024-12-15T23:00,8.2,81,6.5,0.00,2,60,3.8,315,0.0,0
2024-12-16T00:00,7.3,87,5.7,0.00,3,100,3.2,317,0.0,0
2024-12-16T01:00,8.1,87,6.7,0.00,3,96,2.6,295,0.0,0
2024-12-16T02:00,8.1,86,6.7,0.00,3,99,2.0,315,0.0,0
2024-12-16T03:00,8.1,86,6.6,0.00,3,84,2.5,315,0.0,0
2024-12-16T04:00,8.0,85,6.8,0.00,3,100,1.0,301,0.0,0
2024-12-16T05:00,7.8,86,6.5,0.00,3,100,1.9,292,0.0,0
2024-12-16T06:00,7.9,87,6.6,0.00,1,48,1.9,299,0.0,0
2024-12-16T07:00,7.1,90,5.5,0.00,1,36,3.5,305,2.0,1
2024-12-16T08:00,8.9,84,7.4,0.00,1,25,4.0,288,87.0,1
2024-12-16T09:00,10.2,73,8.6,0.00,0,3,3.6,333,192.0,1
2024-12-16T10:00,12.0,59,10.4,0.00,2,55,2.0,355,458.0,1
2024-12-16T11:00,13.0,53,11.1,0.00,2,62,2.5,60,498.0,1
2024-12-16T12:00,13.6,50,11.5,0.00,2,57,4.0,98,476.0,1
2024-12-16T13:00,14.2,49,11.7,0.00,0,0,7.0,125,542.0,1
2024-12-16T14:00,14.4,49,11.9,0.00,0,0,8.8,118,587.0,1
2024-12-16T15:00,13.9,49,10.8,0.00,0,0,10.3,112,452.0,1
2024-12-16T16:00,12.9,49,9.9,0.00,0,0,8.8,105,276.0,1
2024-12-16T17:00,11.4,58,9.1,0.00,0,0,5.3,108,91.0,1
2024-12-16T18:00,10.0,64,8.0,0.00,0,0,3.1,126,1.0,0
2024-12-16T19:00,9.9,62,8.1,0.00,0,0,0.8,135,0.0,0
2024-12-16T20:00,9.2,67,7.7,0.00,0,0,0.4,27,0.0,0
2024-12-16T21:00,8.3,79,6.8,0.00,0,0,2.1,329,0.0,0
2024-12-16T22:00,7.4,87,5.7,0.00,0,2,3.7,313,0.0,0
2024-12-16T23:00,6.8,91,5.2,0.00,0,16,4.0,300,0.0,0
2024-12-17T00:00,6.4,93,4.7,0.00,0,8,4.0,297,0.0,0
2024-12-17T01:00,6.1,91,4.3,0.00,0,3,3.5,298,0.0,0
2024-12-17T02:00,5.9,90,4.2,0.00,0,2,3.0,295,0.0,0
2024-12-17T03:00,5.5,94,3.7,0.00,0,4,3.7,299,0.0,0
2024-12-17T04:00,5.3,92,3.3,0.00,0,7,4.4,291,0.0,0
2024-12-17T05:00,5.1,90,2.9,0.00,0,7,4.4,289,0.0,0
2024-12-17T06:00,4.6,91,2.5,0.00,0,6,3.4,276,0.0,0
2024-12-17T07:00,4.6,91,2.4,0.00,0,6,3.8,278,2.0,1
2024-12-17T08:00,7.2,80,4.9,0.00,0,5,5.7,281,96.0,1
2024-12-17T09:00,9.2,75,7.2,0.00,0,13,5.0,300,274.0,1
2024-12-17T10:00,11.9,59,10.2,0.00,0,2,2.6,286,453.0,1
2024-12-17T11:00,13.9,52,12.5,0.00,0,1,1.5,76,584.0,1
2024-12-17T12:00,15.1,51,14.2,0.00,0,3,2.7,82,649.0,1
2024-12-17T13:00,16.0,50,15.0,0.00,1,41,3.8,95,647.0,1
2024-12-17T14:00,16.5,49,14.6,0.00,1,21,6.7,104,573.0,1
2024-12-17T15:00,16.0,52,13.6,0.00,0,0,9.7,106,446.0,1
2024-12-17T16:00,14.8,56,12.5,0.00,0,0,8.9,109,272.0,1
2024-12-17T17:00,12.9,67,11.4,0.00,0,0,4.6,103,90.0,1
2024-12-17T18:00,11.5,69,10.2,0.00,0,1,1.9,107,1.0,0
2024-12-17T19:00,10.8,72,9.7,0.00,0,1,0.5,135,0.0,0
2024-12-17T20:00,9.6,82,8.6,0.00,0,0,1.2,321,0.0,0
2024-12-17T21:00,9.2,90,8.4,0.00,0,0,1.7,319,0.0,0
2024-12-17T22:00,8.2,94,7.1,0.00,0,1,3.1,301,0.0,0
2024-12-17T23:00,7.8,95,6.5,0.00,0,0,3.7,299,0.0,0
2024-12-18T00:00,7.2,96,5.8,0.00,0,2,4.2,310,0.0,0
2024-12-18T01:00,6.9,96,5.4,0.00,0,1,4.0,306,0.0,0
2024-12-18T02:00,6.7,95,5.0,0.00,0,0,4.5,310,0.0,0
2024-12-18T03:00,6.5,92,4.7,0.00,0,0,4.2,301,0.0,0
2024-12-18T04:00,6.3,91,4.5,0.00,0,0,4.5,299,0.0,0
2024-12-18T05:00,6.1,91,4.2,0.00,0,0,4.1,293,0.0,0
2024-12-18T06:00,5.8,91,3.7,0.00,0,0,4.9,287,0.0,0
2024-12-18T07:00,5.8,89,3.6,0.00,0,0,4.9,287,2.0,1
2024-12-18T08:00,8.1,83,6.0,0.00,0,0,6.2,285,93.0,1
2024-12-18T09:00,10.2,73,8.5,0.00,0,9,4.4,291,269.0,1
2024-12-18T10:00,12.9,59,11.3,0.00,0,3,2.2,294,440.0,1
2024-12-18T11:00,14.4,49,12.8,0.00,0,1,2.3,61,571.0,1
2024-12-18T12:00,15.6,43,14.0,0.00,0,0,4.0,82,639.0,1
2024-12-18T13:00,16.4,39,14.1,0.00,0,2,6.7,87,631.0,1
2024-12-18T14:00,16.3,39,13.3,0.00,0,3,8.8,86,558.0,1
2024-12-18T15:00,15.6,40,12.4,0.00,0,5,10.1,94,431.0,1
2024-12-18T16:00,14.2,48,11.3,0.00,0,2,9.4,102,253.0,1
2024-12-18T17:00,12.5,60,10.3,0.00,0,3,6.8,117,86.0,1
2024-12-18T18:00,11.0,67,9.1,0.00,0,2,4.9,88,1.0,0
2024-12-18T19:00,10.6,65,9.2,0.00,0,0,0.5,315,0.0,0
2024-12-18T20:00,10.1,67,8.7,0.00,0,0,0.5,315,0.0,0
2024-12-18T21:00,9.9,71,7.9,0.00,0,10,4.8,45,0.0,0
2024-12-18T22:00,9.8,53,6.6,0.00,0,15,7.8,46,0.0,0
2024-12-18T23:00,9.0,56,6.0,0.00,0,17,6.7,34,0.0,0
2024-12-19T00:00,8.3,58,5.3,0.00,2,79,6.5,24,0.0,0
2024-12-19T01:00,7.7,61,4.8,0.00,3,81,5.9,27,0.0,0
2024-12-19T02:00,6.8,66,4.1,0.00,0,0,5.2,34,0.0,0
2024-12-19T03:00,6.0,67,3.4,0.00,2,65,4.0,30,0.0,0
